property_type,price,location,city,baths,bedrooms,Area_in_Marla
House,26000000,Bahria Orchard,Lahore,4,4,20.0
House,25500000,Bahria Orchard,Lahore,4,4,20.0
House,12500000,Pak Arab Housing Society,Lahore,3,2,5.0
House,13000000,Gadap Town,Karachi,3,4,9.6
House,30000000,Federal B Area,Karachi,6,6,12.0
Flat,8000000,DHA Defence,Karachi,2,2,4.4
Flat,8400000,Gulistan-e-Jauhar,Karachi,2,2,5.3
Flat,8500000,Gulistan-e-Jauhar,Karachi,2,2,5.3
Flat,6000000,Garden West,Karachi,2,2,3.6
House,25000000,Gulistan-e-Jauhar,Karachi,5,5,8.0
Flat,3000000,Gulistan-e-Jauhar,Karachi,1,1,1.8
House,16500000,Malir,Karachi,3,3,4.8
House,15000000,Scheme 33,Karachi,3,3,4.8
Flat,8500000,Gulistan-e-Jauhar,Karachi,2,2,4.4
Flat,6500000,Scheme 33,Karachi,3,3,6.0
House,15000000,North Karachi,Karachi,4,6,4.8
House,14000000,Bahria Town Karachi,Karachi,3,3,8.0
House,20000000,Bahria Town Karachi,Karachi,3,3,8.0
House,15000000,Bahria Town Karachi,Karachi,3,3,6.1
House,13000000,Bahria Town Karachi,Karachi,3,3,8.0
Flat,6200000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,6700000,Bahria Town Karachi,Karachi,2,2,5.1
House,14000000,Bahria Town Karachi,Karachi,3,3,8.0
House,20000000,Bahria Town Karachi,Karachi,3,3,8.0
House,15000000,Bahria Town Karachi,Karachi,3,3,6.1
Flat,6200000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,6700000,Bahria Town Karachi,Karachi,2,2,5.1
Flat,4800000,Scheme 33,Karachi,3,2,4.4
House,10000000,Bagh-e-Korangi,Karachi,3,3,6.4
Lower Portion,11500000,Gulistan-e-Jauhar,Karachi,3,2,6.7
House,15000000,Bahria Town Karachi,Karachi,7,4,14.0
Flat,3000000,Gulistan-e-Jauhar,Karachi,2,2,3.3
House,16000000,North Karachi,Karachi,5,4,4.8
House,9500000,Humaira Town,Karachi,3,3,5.3
Flat,11000000,Bahria Town Karachi,Karachi,4,3,4.9
Flat,5500000,Bahria Town Karachi,Karachi,3,2,4.2
House,19500000,Bahria Town Karachi,Karachi,5,4,8.0
House,17000000,Bahria Town Karachi,Karachi,4,3,6.0
House,9000000,Karachi Motorway,Karachi,2,2,5.6
House,3200000,Bin Qasim Town,Karachi,2,2,2.4
House,15000000,Gulistan-e-Jauhar,Karachi,4,4,4.7
Flat,5200000,Abul Hassan Isphani Road,Karachi,3,3,6.4
House,38000000,Gulistan-e-Jauhar,Karachi,6,6,9.6
House,17000000,Cantt,Karachi,4,4,4.8
Flat,8700000,Bahria Town Karachi,Karachi,2,2,4.4
Flat,3200000,Scheme 33,Karachi,3,3,4.7
House,40000000,DHA Defence,Islamabad,5,5,20.0
House,37500000,DHA Defence,Islamabad,5,5,16.0
Flat,6000000,DHA Defence,Islamabad,1,1,4.3
House,22500000,PWD Housing Scheme,Islamabad,7,6,14.2
House,4200000,Ghauri Town,Islamabad,2,2,4.0
House,13700000,Soan Garden,Islamabad,7,5,6.0
Flat,11200000,G-11,Islamabad,3,3,4.9
House,9200000,Ghauri Town,Islamabad,6,5,5.0
House,7000000,Ghauri Town,Islamabad,3,2,5.0
Flat,10000000,Korang Road,Islamabad,3,3,8.0
Flat,5000000,E-11,Islamabad,3,3,6.7
Flat,2800000,E-11,Islamabad,1,1,3.1
House,11000000,Bani Gala,Islamabad,5,6,5.0
Flat,5200000,Pir Sohawa,Islamabad,1,1,2.6
House,7700000,Khayaban Colony,Faisalabad,3,5,5.0
House,17000000,Judicial Employees Coop Housing Society,Faisalabad,6,5,20.0
House,2200000,Waris Pura,Faisalabad,1,2,2.5
House,9500000,Sangar Town,Rawalpindi,6,4,5.3
House,40000000,Bahria Town Rawalpindi,Rawalpindi,5,5,24.0
Flat,4500000,Bahria Town Rawalpindi,Rawalpindi,2,2,4.0
House,13500000,Bahria Town Rawalpindi,Rawalpindi,4,3,7.0
House,16000000,Bahria Town Rawalpindi,Rawalpindi,4,5,8.0
House,19500000,Chaklala Scheme,Rawalpindi,4,4,10.0
House,15000000,Westridge,Rawalpindi,4,4,7.0
House,7000000,Khurram Colony,Rawalpindi,2,6,3.0
House,7000000,Allama Iqbal Town,Lahore,3,3,2.5
House,19000000,Bahria Town,Lahore,6,5,10.0
House,25000000,Bahria Town,Lahore,6,5,12.0
House,18000000,Bahria Town,Lahore,6,5,10.0
House,35000000,Johar Town,Lahore,5,5,20.0
House,40000000,Johar Town,Lahore,5,5,22.0
House,15000000,Johar Town,Lahore,3,3,7.0
House,9500000,Johar Town,Lahore,3,3,5.0
House,5600000,Ali Alam Garden,Lahore,3,3,3.0
House,9000000,Al Rehman Garden,Lahore,3,3,5.0
House,8300000,Al Rehman Garden,Lahore,4,4,5.0
House,30000000,Izmir Town,Lahore,6,6,20.0
House,9000000,Al Rehman Garden,Lahore,4,4,5.0
House,5500000,Al Rehman Garden,Lahore,3,3,3.0
House,9500000,College Road,Lahore,3,3,5.0
House,9500000,Military Accounts Housing Society,Lahore,3,3,4.0
House,10000000,Military Accounts Housing Society,Lahore,3,3,4.0
House,15000000,Military Accounts Housing Society,Lahore,5,5,8.0
House,3000000,Sarwar Town,Lahore,2,2,6.0
House,3000000,Abdullah Town,Lahore,2,2,3.0
House,7600000,GT Road,Lahore,3,3,5.0
House,13000000,Military Accounts Housing Society,Lahore,5,5,6.0
House,7500000,GT Road,Lahore,3,3,5.0
House,7300000,GT Road,Lahore,3,3,5.0
House,7200000,GT Road,Lahore,3,3,5.0
House,16500000,Military Accounts Housing Society,Lahore,6,6,8.0
House,14000000,Military Accounts Housing Society,Lahore,5,5,8.0
House,15500000,Military Accounts Housing Society,Lahore,5,5,8.0
House,11500000,Military Accounts Housing Society,Lahore,3,3,4.0
House,32500000,Johar Town,Lahore,6,5,10.0
House,40000000,Johar Town,Lahore,6,5,10.0
House,24500000,Revenue Society,Lahore,6,5,10.0
House,26500000,PIA Housing Scheme,Lahore,6,5,10.0
House,26500000,Punjab Govt Employees Society,Lahore,6,5,10.0
House,15000000,Park View Villas,Lahore,5,5,10.0
House,27000000,BOR - Board of Revenue Housing Society,Lahore,6,5,10.0
House,32500000,BOR - Board of Revenue Housing Society,Lahore,6,5,12.0
House,25000000,Revenue Society,Lahore,6,5,10.0
House,8500000,Al Rehman Garden,Lahore,3,3,3.0
House,20000000,Punjab Govt Employees Society,Lahore,6,5,10.0
House,5200000,Al Rehman Garden,Lahore,3,3,3.0
House,9500000,BOR - Board of Revenue Housing Society,Lahore,3,3,4.0
House,6000000,Al Rehman Garden,Lahore,3,3,3.0
House,5700000,Bismillah Housing Scheme,Lahore,3,3,3.0
House,15500000,DHA Defence,Lahore,4,3,5.0
House,6000000,Bismillah Housing Scheme,Lahore,3,3,3.0
House,5800000,Bismillah Housing Scheme,Lahore,3,3,3.0
House,7600000,Bismillah Housing Scheme,Lahore,3,3,4.0
House,11000000,Bismillah Housing Scheme,Lahore,5,5,6.0
House,14500000,Johar Town,Lahore,6,5,5.0
House,12000000,Bankers Co-operative Housing Society,Lahore,3,3,6.0
House,15000000,Johar Town,Lahore,6,5,5.0
House,16000000,Johar Town,Lahore,6,5,5.0
House,16500000,Johar Town,Lahore,6,5,5.0
House,42500000,DHA Defence,Lahore,6,5,20.0
House,32500000,Johar Town,Lahore,6,5,10.0
House,14000000,Johar Town,Lahore,5,5,5.0
House,42500000,Johar Town,Lahore,5,5,12.0
House,17000000,Johar Town,Lahore,6,5,5.0
House,14000000,Harbanspura,Lahore,5,5,10.0
House,41000000,Sui Gas Housing Society,Lahore,6,5,20.0
House,3500000,Township,Lahore,1,1,2.0
House,17500000,Bahria Town,Lahore,6,5,10.0
House,21000000,Lahore Medical Housing Society,Lahore,5,5,10.0
House,18500000,Bahria Town,Lahore,6,5,10.0
House,14000000,Awan Town,Lahore,6,5,6.0
House,19300000,Bahria Town,Lahore,6,5,10.0
House,24000000,Lahore Medical Housing Society,Lahore,5,5,11.0
House,16500000,Johar Town,Lahore,6,5,5.0
House,5500000,Township,Lahore,2,2,2.0
House,20700000,Bahria Orchard,Lahore,4,4,20.0
House,7200000,Lahore Medical Housing Society,Lahore,3,3,3.0
House,20800000,Bahria Orchard,Lahore,4,4,20.0
House,6500000,Lahore Medical Housing Society,Lahore,3,3,3.0
House,20200000,Bahria Orchard,Lahore,4,4,20.0
House,20500000,Bahria Orchard,Lahore,4,4,20.0
House,20300000,Bahria Orchard,Lahore,4,4,20.0
House,7500000,Lahore Medical Housing Society,Lahore,4,4,4.0
House,20000000,Bahria Orchard,Lahore,4,4,20.0
House,16500000,Johar Town,Lahore,6,5,5.0
House,8200000,Lahore Medical Housing Society,Lahore,4,4,4.0
House,9500000,Township,Lahore,4,4,5.0
House,16500000,Johar Town,Lahore,6,5,5.0
House,21000000,Bahria Orchard,Lahore,4,4,20.0
House,8500000,Township,Lahore,3,3,5.0
House,25000000,Johar Town,Lahore,6,5,8.0
Flat,7000000,Gadap Town,Karachi,3,5,4.7
House,12600000,Bahria Town Karachi,Karachi,4,3,8.0
House,11000000,Bahria Town Karachi,Karachi,4,3,6.0
House,8600000,Bahria Town Karachi,Karachi,4,3,5.0
House,14500000,Bahria Town Karachi,Karachi,5,4,14.0
House,18000000,Bahria Town Karachi,Karachi,5,4,14.0
Flat,6000000,Bahria Town Karachi,Karachi,3,2,4.2
House,19000000,Bahria Town Karachi,Karachi,4,3,10.0
House,13000000,Bahria Town Karachi,Karachi,4,3,6.0
House,13000000,Bahria Town Karachi,Karachi,4,3,8.0
House,9000000,Gadap Town,Karachi,3,2,4.8
Flat,4200000,Gulistan-e-Jauhar,Karachi,2,2,3.6
House,2800000,DHA Defence,Islamabad,2,2,5.0
House,6300000,DHA Defence,Islamabad,4,3,8.0
Flat,15500000,F-11,Islamabad,3,3,11.1
Flat,6000000,E-11,Islamabad,2,2,5.3
House,30000000,I-10,Islamabad,4,4,9.3
House,8000000,Bani Gala,Islamabad,4,4,5.0
House,6000000,Bani Gala,Islamabad,3,2,5.0
House,13000000,Bani Gala,Islamabad,3,4,10.0
House,35000000,Bani Gala,Islamabad,6,6,20.0
House,22500000,G-15,Islamabad,4,4,8.0
House,8000000,Township,Lahore,3,3,5.0
House,25000000,Township,Lahore,4,4,10.0
House,26000000,Johar Town,Lahore,6,5,10.0
House,40000000,Izmir Town,Lahore,5,5,20.0
House,9000000,Ali View Park,Lahore,3,3,4.0
House,13500000,Ali View Park,Lahore,3,3,6.0
House,10500000,Ali View Park,Lahore,3,3,5.0
House,16000000,Ali View Park,Lahore,4,4,7.0
House,9000000,State Life Housing Society,Lahore,4,3,5.0
House,18500000,Bahria Orchard,Lahore,4,4,20.0
House,18300000,Bahria Orchard,Lahore,4,4,20.0
House,18700000,Bahria Orchard,Lahore,4,4,20.0
House,18200000,Bahria Orchard,Lahore,4,4,20.0
House,25000000,Gulshan-e-Ravi,Lahore,4,3,10.0
House,39000000,DHA Defence,Lahore,6,5,20.0
House,40000000,Township,Lahore,5,5,20.0
House,19000000,Bahria Orchard,Lahore,4,4,20.0
House,28500000,Valencia Housing Society,Lahore,5,4,20.0
House,23000000,Wapda Town,Lahore,5,5,10.0
House,19000000,Wapda Town,Lahore,5,5,10.0
House,21500000,Izmir Town,Lahore,5,5,10.0
House,25000000,Wapda Town,Lahore,5,5,10.0
House,12500000,Izmir Town,Lahore,3,3,5.0
House,22500000,Izmir Town,Lahore,5,5,10.0
House,11000000,Izmir Town,Lahore,3,3,5.0
House,12400000,Izmir Town,Lahore,3,3,4.0
House,17500000,Izmir Town,Lahore,4,4,10.0
House,23500000,Izmir Town,Lahore,5,5,10.0
House,21000000,Izmir Town,Lahore,5,5,10.0
House,2200000,Samarzar Housing Society,Rawalpindi,2,1,3.0
House,13500000,Gulshan Abad,Rawalpindi,4,4,10.0
House,3300000,Dhamyal Road,Rawalpindi,2,3,5.6
House,9500000,Adiala Road,Rawalpindi,4,3,5.5
House,11700000,Adiala Road,Rawalpindi,6,6,10.0
House,22500000,Bahria Town Rawalpindi,Rawalpindi,5,5,10.0
House,27000000,Bahria Town Rawalpindi,Rawalpindi,5,5,10.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,6,5,10.0
House,40000000,Izmir Town,Lahore,5,5,20.0
House,40000000,Izmir Town,Lahore,5,5,20.0
House,39000000,NFC 1,Lahore,7,6,20.0
House,17000000,Johar Town,Lahore,6,5,5.0
House,21000000,DHA Defence,Lahore,5,4,10.0
House,17500000,DHA Defence,Lahore,4,3,10.0
House,14000000,DHA Defence,Lahore,4,3,5.0
House,16000000,DHA Defence,Lahore,5,4,5.0
House,29000000,DHA Defence,Lahore,5,4,10.0
House,20000000,DHA Defence,Lahore,4,3,5.0
House,18500000,Model Town,Lahore,3,3,10.0
House,12500000,DHA Defence,Lahore,4,3,5.0
House,16500000,Allama Iqbal Town,Lahore,5,5,10.0
House,41000000,Paragon City,Lahore,6,5,22.0
House,9000000,Cantt,Lahore,4,4,4.0
House,17000000,Model Town,Lahore,2,2,10.0
House,25000000,Bahria Orchard,Lahore,3,3,20.0
House,12500000,Johar Town,Lahore,3,4,5.0
House,12000000,Central Park Housing Scheme,Lahore,2,2,10.0
House,11500000,Johar Town,Lahore,2,3,5.0
House,17000000,DHA 11 Rahbar,Lahore,5,4,8.0
House,13000000,Johar Town,Lahore,4,5,5.0
House,12200000,Cavalry Ground,Lahore,3,3,6.0
House,15500000,Cavalry Ground,Lahore,4,4,9.5
Flat,14800000,Askari,Lahore,3,3,10.0
House,40000000,Valencia Housing Society,Lahore,7,6,20.0
House,13500000,Johar Town,Lahore,5,4,5.0
Flat,5500000,Allama Iqbal Town,Lahore,2,3,5.0
House,23000000,Tariq Gardens,Lahore,6,5,10.0
House,13000000,Cantt,Lahore,4,3,5.0
House,25000000,Lake City,Lahore,4,4,14.0
House,10000000,Green Park Society,Lahore,4,3,5.0
House,15000000,Airport Road,Lahore,5,4,10.0
House,25000000,NFC 1,Lahore,5,6,10.0
House,36000000,Allama Iqbal Town,Lahore,6,5,20.0
House,38000000,Cantt,Karachi,7,5,9.6
Flat,22500000,Bath Island,Karachi,3,3,8.0
Flat,15000000,DHA Defence,Karachi,3,3,5.2
Flat,15000000,Hill Park,Karachi,3,3,7.6
Flat,16500000,DHA Defence,Karachi,4,3,6.2
Flat,4700000,North Nazimabad,Karachi,2,2,4.2
Flat,30000000,Gulshan-e-Iqbal Town,Karachi,3,3,8.4
Flat,11000000,Gulistan-e-Jauhar,Karachi,3,3,6.2
Flat,11000000,Gulistan-e-Jauhar,Karachi,3,3,8.6
Flat,9000000,DHA Defence,Karachi,2,2,4.2
Flat,7500000,DHA Defence,Karachi,2,2,4.2
Flat,10500000,DHA Defence,Karachi,2,2,5.1
Flat,9500000,Gulistan-e-Jauhar,Karachi,3,3,6.2
Flat,13000000,Gulistan-e-Jauhar,Karachi,3,3,6.7
Flat,8500000,Gulistan-e-Jauhar,Karachi,2,2,4.2
Flat,17000000,DHA Defence,Karachi,3,3,5.3
Flat,9500000,DHA Defence,Karachi,2,2,4.0
Flat,12500000,DHA Defence,Karachi,2,2,4.0
House,17000000,Bahria Town Karachi,Karachi,4,4,14.0
House,16000000,Bahria Town Karachi,Karachi,4,4,14.0
Flat,6000000,Bahria Town Karachi,Karachi,2,2,4.2
House,14500000,Bahria Town Karachi,Karachi,3,3,8.0
House,10000000,Malir,Karachi,5,5,3.7
Flat,5800000,Bahria Town Karachi,Karachi,2,2,4.2
House,15600000,Bahria Town Karachi,Karachi,3,3,6.0
Flat,5400000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5100000,Bahria Town Karachi,Karachi,2,2,4.2
House,20000000,Bahria Town Karachi,Karachi,3,3,8.0
House,14000000,Bahria Town Karachi,Karachi,3,3,6.0
Flat,10000000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,9000000,Gulistan-e-Jauhar,Karachi,3,3,6.9
House,27500000,North Karachi,Karachi,3,3,13.5
House,17500000,North Karachi,Karachi,4,4,4.8
Flat,17000000,Frere Town,Karachi,3,3,5.6
Flat,17000000,Clifton,Karachi,2,2,5.3
Flat,27000000,Frere Town,Karachi,4,4,8.9
Flat,19000000,Civil Lines,Karachi,2,2,5.8
House,15500000,Malir,Karachi,4,4,4.8
House,8600000,Malir,Karachi,2,2,5.4
House,21000000,Scheme 33,Karachi,4,4,4.8
House,17500000,Scheme 33,Karachi,4,4,4.8
Flat,14000000,Gulistan-e-Jauhar,Karachi,3,3,7.6
House,13000000,Gulistan-e-Jauhar,Karachi,2,2,4.8
Flat,11000000,Gulistan-e-Jauhar,Karachi,3,3,5.8
House,14500000,Gulistan-e-Jauhar,Karachi,2,2,4.8
House,13500000,Gulistan-e-Jauhar,Karachi,2,2,4.8
Flat,15000000,Gulshan-e-Iqbal Town,Karachi,3,3,8.0
Flat,18500000,Gulshan-e-Iqbal Town,Karachi,3,3,10.4
Flat,17700000,Gulshan-e-Iqbal Town,Karachi,3,3,10.4
Flat,13500000,Gulshan-e-Iqbal Town,Karachi,2,2,6.0
Flat,18500000,Gulshan-e-Iqbal Town,Karachi,3,3,10.7
Flat,19500000,Gulshan-e-Iqbal Town,Karachi,3,3,10.7
Flat,19000000,Gulshan-e-Iqbal Town,Karachi,3,3,10.7
Flat,20000000,Gulshan-e-Iqbal Town,Karachi,3,3,10.7
Flat,8030000,Bahria Town Karachi,Karachi,2,2,5.1
Flat,4000000,Gulistan-e-Jauhar,Karachi,2,2,4.4
Flat,3000000,North Nazimabad,Karachi,2,2,2.9
Flat,12500000,North Nazimabad,Karachi,3,3,6.0
Flat,4500000,North Nazimabad,Karachi,2,2,4.0
Flat,12000000,North Nazimabad,Karachi,3,3,6.4
Flat,6000000,North Nazimabad,Karachi,2,2,3.1
Flat,12500000,North Nazimabad,Karachi,3,3,6.0
Flat,9500000,North Nazimabad,Karachi,3,3,5.6
Flat,5500000,North Nazimabad,Karachi,2,2,3.1
Flat,8000000,North Nazimabad,Karachi,2,2,4.4
Flat,8300000,North Nazimabad,Karachi,2,2,4.4
Flat,6000000,North Nazimabad,Karachi,2,2,3.1
Flat,11000000,North Nazimabad,Karachi,3,3,6.4
Flat,12000000,North Nazimabad,Karachi,3,3,6.4
Flat,4500000,North Nazimabad,Karachi,2,2,3.8
Flat,6500000,North Nazimabad,Karachi,2,2,3.3
House,18500000,PWD Housing Scheme,Islamabad,5,6,12.0
House,15500000,National Police Foundation O-9,Islamabad,3,3,10.0
House,24500000,G-13,Islamabad,7,4,8.0
House,17000000,G-13,Islamabad,5,3,4.4
House,4500000,Ghauri Town,Islamabad,2,1,3.0
Flat,3500000,H-13,Islamabad,2,2,2.8
House,25000000,G-11,Islamabad,4,5,5.0
House,39000000,G-9,Islamabad,6,6,14.0
House,25000000,I-10,Islamabad,5,5,6.7
House,8500000,Al Noor Garden,Faisalabad,3,3,5.0
House,8000000,Al Noor Garden,Faisalabad,4,4,5.0
House,8500000,Wapda City,Faisalabad,4,3,5.0
House,11000000,Eden Orchard,Faisalabad,3,3,5.0
House,12500000,Eden Valley,Faisalabad,3,3,5.0
House,34000000,Eden Valley,Faisalabad,5,5,10.0
Flat,15000000,Askari 14,Rawalpindi,4,3,10.0
House,6500000,Bahria Town Rawalpindi,Rawalpindi,2,2,5.0
House,35000000,Bahria Town Rawalpindi,Rawalpindi,4,4,20.0
House,23500000,Bahria Town Rawalpindi,Rawalpindi,5,3,11.0
House,6700000,Bahria Town Rawalpindi,Rawalpindi,3,3,5.0
House,7800000,Airport Housing Society,Rawalpindi,5,4,5.0
House,6500000,Airport Housing Society,Rawalpindi,4,3,5.0
Flat,6500000,Bahria Town Rawalpindi,Rawalpindi,1,1,3.2
House,11000000,Airport Housing Society,Rawalpindi,4,4,6.0
House,44000000,DHA Defence,Lahore,6,5,20.0
House,17500000,Johar Town,Lahore,3,3,12.0
House,12000000,Bahria Town,Lahore,5,3,5.0
House,12800000,DHA Defence,Lahore,4,3,5.0
House,25000000,Allama Iqbal Town,Lahore,3,5,10.0
House,11500000,DHA 11 Rahbar,Lahore,4,3,5.0
House,19000000,Paragon City,Lahore,5,5,10.0
House,11500000,Paragon City,Lahore,4,3,4.0
House,13000000,Paragon City,Lahore,4,3,5.0
House,40000000,DHA Defence,Lahore,6,5,20.0
House,15500000,Johar Town,Lahore,6,5,5.0
House,37500000,DHA Defence,Lahore,6,5,20.0
House,39500000,DHA Defence,Lahore,6,5,20.0
House,35000000,DHA Defence,Lahore,6,5,20.0
House,4000000,Cantt,Lahore,2,2,2.0
House,37000000,DHA Defence,Lahore,6,5,20.0
House,35500000,DHA Defence,Lahore,5,4,10.0
House,36000000,DHA Defence,Lahore,6,5,20.0
House,14000000,Audit & Accounts Housing Society,Lahore,6,5,8.0
House,7000000,Formanites Housing Scheme,Lahore,3,3,3.0
House,11500000,State Life Housing Society,Lahore,4,3,5.0
House,17000000,DHA 11 Rahbar,Lahore,6,5,8.0
House,11400000,State Life Housing Society,Lahore,4,3,5.0
House,20000000,Wapda Town,Lahore,6,5,11.0
House,22500000,DHA Defence,Lahore,5,4,10.0
House,18000000,State Life Housing Society,Lahore,7,5,10.0
Flat,4900000,Valencia Housing Society,Lahore,2,2,6.0
House,27500000,Lake City,Lahore,5,5,20.0
House,28000000,Iqbal Avenue,Lahore,4,3,20.0
House,11000000,"Lahore, Punjab",Lahore,3,3,5.0
House,18000000,Valencia Housing Society,Lahore,5,5,10.0
Flat,22500000,Gulshan-e-Iqbal Town,Karachi,3,3,9.3
Flat,30000000,Shahra-e-Faisal,Karachi,3,3,9.3
Flat,3700000,Scheme 33,Karachi,2,2,4.8
Flat,43500000,Cantt,Karachi,3,3,12.2
Flat,27500000,Cantt,Karachi,3,3,10.7
Flat,6500000,Jinnah Avenue,Karachi,2,2,3.6
Flat,13000000,Jinnah Avenue,Karachi,3,3,7.3
Flat,12000000,Jinnah Avenue,Karachi,3,3,7.3
Penthouse,27000000,Jinnah Avenue,Karachi,3,3,20.0
Upper Portion,15500000,North Nazimabad,Karachi,3,3,8.0
Flat,1075000,Korangi,Karachi,1,2,2.0
Flat,1075000,Korangi,Karachi,1,2,2.0
Flat,1150000,Korangi,Karachi,2,2,2.0
Flat,950000,Korangi,Karachi,2,2,2.0
House,9200000,Gadap Town,Karachi,3,3,6.4
Flat,1300000,Korangi,Karachi,1,2,2.0
Flat,1700000,Korangi,Karachi,1,2,2.0
Flat,3500000,Korangi,Karachi,2,3,4.2
Flat,19500000,DHA Defence,Karachi,4,4,7.6
Flat,2800000,Gadap Town,Karachi,2,2,3.1
Flat,20500000,DHA Defence,Karachi,3,3,8.9
House,3800000,Malir,Karachi,2,2,2.4
Flat,11000000,North Nazimabad,Karachi,2,2,5.6
Flat,1300000,Korangi,Karachi,2,2,2.4
Flat,8500000,Gulshan-e-Iqbal Town,Karachi,3,3,6.0
House,30000000,Gulistan-e-Jauhar,Karachi,3,5,7.8
Flat,21000000,Clifton,Karachi,3,3,5.8
House,10700000,Gulistan-e-Jauhar,Karachi,2,2,4.8
Flat,9000000,DHA Defence,Karachi,2,2,4.2
Flat,13000000,Jamshed Town,Karachi,2,2,4.0
Flat,7500000,Scheme 33,Karachi,3,3,4.9
Lower Portion,16000000,Gulistan-e-Jauhar,Karachi,3,3,12.0
Flat,9500000,Garden West,Karachi,2,2,4.2
Upper Portion,35000000,Jamshed Town,Karachi,4,4,12.0
Flat,16000000,Jamshed Town,Karachi,3,3,4.6
Flat,4500000,Jamshed Town,Karachi,2,2,2.4
Flat,2600000,P & T Colony,Karachi,2,3,3.3
House,30000000,Bahria Town,Islamabad,6,5,10.0
House,41500000,Bahria Town,Islamabad,5,5,30.0
Flat,705000,B-17,Islamabad,1,1,2.1
Flat,5800000,Pir Sohawa,Islamabad,2,2,5.6
Flat,14500000,G-11,Islamabad,2,2,7.1
House,19500000,DHA Defence,Islamabad,4,3,11.0
House,39000000,DHA Defence,Islamabad,6,5,20.0
House,15000000,Ghauri Town,Islamabad,5,4,7.0
House,27500000,I-9,Islamabad,4,5,9.3
House,15000000,Pakistan Town,Islamabad,6,6,10.0
Flat,10500000,G-15,Islamabad,3,3,6.9
House,27000000,G-11,Islamabad,3,4,7.0
House,27000000,Chak Shahzad,Islamabad,6,4,8.0
House,24000000,D-12,Islamabad,5,5,5.6
Flat,29500000,E-11,Islamabad,4,4,12.4
House,42500000,E-11,Islamabad,5,5,10.2
Flat,34500000,F-10,Islamabad,3,3,9.3
House,38500000,G-9,Islamabad,6,6,14.2
House,4200000,Samundari Road,Faisalabad,3,2,3.0
House,32500000,Canal Road,Faisalabad,6,5,11.6
House,16800000,New Lalazar,Rawalpindi,4,3,9.3
Flat,2100000,Bahria Town Rawalpindi,Rawalpindi,1,2,3.5
Flat,10500000,Bahria Town Rawalpindi,Rawalpindi,2,2,5.6
House,5200000,Askari 14,Rawalpindi,2,2,3.0
House,4500000,Bahria Town Rawalpindi,Rawalpindi,1,2,5.0
Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,1,1,4.1
Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,2,2,3.8
House,10000000,Model Town Humak,Rawalpindi,6,5,7.0
House,17500000,Chaklala Scheme,Rawalpindi,5,5,10.0
House,17500000,Walait Homes,Rawalpindi,5,5,10.0
House,19900000,Bahria Town Rawalpindi,Rawalpindi,4,4,10.0
Flat,7080000,Bahria Town Rawalpindi,Rawalpindi,2,2,5.8
House,14000000,Bahria Town Rawalpindi,Rawalpindi,5,4,7.0
House,11000000,Bahria Town Rawalpindi,Rawalpindi,3,3,5.0
House,41500000,DHA Defence,Lahore,6,5,20.0
House,11500000,State Life Housing Society,Lahore,4,3,5.0
Flat,14000000,Askari,Lahore,3,3,10.0
House,19900000,DHA Defence,Lahore,4,4,8.0
House,9000000,College Road,Lahore,3,3,3.0
House,32000000,DHA Defence,Lahore,4,4,10.0
House,15000000,Bismillah Housing Scheme,Lahore,3,2,9.7
House,15000000,Walton Road,Lahore,5,4,9.0
House,24500000,Askari,Lahore,6,4,10.0
House,34000000,Wapda Town,Lahore,7,6,20.0
House,10000000,Wapda Town,Lahore,4,3,5.0
House,25000000,Audit & Accounts Housing Society,Lahore,7,6,26.0
House,12000000,Sanda,Lahore,3,3,5.0
House,22500000,Allama Iqbal Town,Lahore,5,5,10.0
House,6200000,Bismillah Housing Scheme,Lahore,3,3,3.0
Flat,2250000,Johar Town,Lahore,1,1,2.8
House,25000000,Military Accounts Housing Society,Lahore,5,6,16.0
Flat,1400000,Labor Colony,Lahore,2,2,3.0
House,8600000,Harbanspura Road,Lahore,6,5,5.0
House,30500000,DHA Defence,Lahore,5,4,10.0
House,42500000,Cantt,Lahore,3,3,13.0
Flat,3800000,Cantt,Lahore,2,2,4.0
House,8000000,Manawan,Lahore,3,3,5.0
House,3200000,Mughalpura,Lahore,1,2,2.2
House,14000000,Bahria Town,Lahore,5,3,5.0
House,23500000,Askari,Lahore,3,3,10.0
House,16800000,Johar Town,Lahore,6,5,5.0
House,15500000,Military Accounts Housing Society,Lahore,7,6,8.0
House,3900000,Khayaban-e-Amin,Lahore,6,5,5.0
House,4000000,Khayaban-e-Amin,Lahore,1,2,5.0
House,5400000,Khayaban-e-Amin,Lahore,2,3,5.0
House,39500000,DHA Defence,Lahore,6,5,20.0
House,23000000,Bankers Co-operative Housing Society,Lahore,5,4,10.0
House,15200000,Military Accounts Housing Society,Lahore,7,6,9.0
House,11000000,Cantt,Lahore,4,3,5.0
House,11000000,Sabzazar Scheme,Lahore,3,3,4.0
Flat,11500000,Jamshed Town,Karachi,2,2,3.1
Flat,15500000,Khalid Bin Walid Road,Karachi,2,2,4.7
